user_id,AGILE,ANDROID,C++,DATABASE,DESIGNER,ENGINEERING,FRAMEWORK,FRONTEND,GAME_DEV,GITHUB,HARDWARE_SKILLS,IOS,LINUX,MANAGEMENT,MARKETING,ML,NETWORKING,OOP,OtherSkill,PROBLEM_SOLVING,PROGRAMMING,PYTHON,SERVER,SOFTWARE_DEVELOPMENT,TEAMWORKER,TEST,WEB
403,,,True,,True,True,,,,,,,,,,,,,True,,,,,,,,
404,,True,True,True,,,True,True,,,,,,,,,,,True,,,True,,True,,,
405,,True,True,True,,,,True,,,,,,,,,,,True,,,,,True,,,True
406,,,True,True,True,True,,True,True,,,,,,,,,True,True,,True,True,,True,,,
407,,,True,,True,True,,,,,,,,True,,,,,True,True,,,,,True,,True
408,,True,True,,,,,True,,,,,True,,,,,True,True,,,,,,,,
409,True,True,True,True,True,,True,True,True,True,True,,True,True,,True,,,True,,True,True,True,,True,,True
410,,True,True,True,,,,True,,,,True,True,,,True,,True,True,,,,,True,,,
411,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,
413,,,True,True,,True,True,,,,True,,True,,,,,,True,True,True,,,True,,True,
414,,,True,True,,,,,,,,,,,,,,,,,,,,True,,,
416,,True,True,True,True,,,True,True,True,,True,,,,True,,True,True,,,True,,True,,,
417,,True,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,True
418,,,True,True,True,,,True,,,,,,True,,,,,True,,,,True,,,,True
419,True,True,True,True,,,True,True,,True,,,,True,,,,True,True,,,True,,True,,,True
420,True,True,True,True,,,,True,,,,,,,,,,,True,,,,,True,,True,
421,True,True,True,True,,,True,True,,,,,,True,,,,True,True,,True,,True,True,True,,True
422,True,True,True,True,True,,,True,,True,,,,True,,,,True,True,,,,,True,True,,True
423,,True,True,True,,,,,,,,,,True,,,,,True,,,,,True,True,,True
424,,True,True,True,,,,True,,,,,,,,,,,,,,True,,,,,
425,,,True,True,,True,,True,,,,,True,,,,,,True,,,,,True,,,
426,,,True,,,,,True,,,,,,,,,,True,True,,,,,,,,
427,,True,True,,,,,,,,,,,True,,True,,,True,,,True,,True,,,True
428,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
429,,,,,,True,,,,,,,,True,,,,,True,,,,,,,,
430,True,,True,True,,,,True,,True,,,True,True,,,,True,True,,True,,True,True,,,True
431,,True,True,True,,True,,,,True,,True,,,,,,True,True,,True,,,True,,,
432,,,True,True,,,,True,,,,,,True,,,,,True,,,,,True,,,True
433,True,True,True,True,True,,True,True,True,True,True,,True,True,,True,,,True,,True,True,True,,True,,True
434,,,True,True,,,,True,,,,,,True,,,,,,,,,,,,,True
435,,,True,True,,,,True,,,,,,,,,,,True,,,,,True,,,True
436,,,True,,True,,,,,True,,,,True,,,,,True,,True,,,,True,,
437,,,True,,True,,,,,,True,,,True,,,,,True,,,,,,,,
438,,,True,True,,,,True,,,,,,,,,,,,,,True,,,,,
439,,,True,True,,,True,True,,,,,,True,,,,True,,,,,,,,,
440,,True,True,True,,,True,True,True,True,,,,,,,,,True,,,,True,True,,,
441,True,,True,True,True,,,,,,,,,True,,True,,,True,,,,,,,True,
442,,,True,True,,True,,True,,,,,,,,,,True,True,,,,True,True,,,True
443,,True,True,True,,,True,True,,,True,,True,,,,,True,True,,,,True,,,,True
444,,,True,,,,,,,,True,,True,,,,,,True,,,True,,True,,True,
445,,,True,True,,,True,True,,True,,,,,,,,,,,,,,True,,,
446,,True,True,,,,,,,,,True,,,,,,True,,,,,,,,,
447,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,
448,,,True,True,,,,True,,,,,,,,,,True,True,,,,,True,,,True
449,,,True,True,True,,True,True,True,True,,,True,,,,,True,True,,True,True,,True,,,
450,,True,True,,,,,True,,,,,,True,,,,,True,,,,,,True,,
451,True,,True,True,,,,True,,True,,,,True,,,,,True,,,,True,True,,,True
452,,,True,,,,,,,,,,True,True,,True,,,True,,,True,,True,,,True
453,,,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,True
454,,,True,True,,True,True,,,True,,,True,,,True,,True,True,,,True,True,True,,,True
455,,,True,,True,True,,,,,True,,,True,,,,,True,,,,,,,,
456,,,True,,,True,,,,,True,,,True,,,,,True,,,,,,,,
457,,,True,,,,,,,,True,,,,,,,,True,True,,,,,True,,
458,,True,True,True,,,,True,,,,,,,,,,,True,,,,True,,,,
459,,,,,,True,,,,,,,,,,,,,True,,,,,,,,
460,True,True,True,True,,True,True,True,True,True,,True,True,True,,True,,True,True,,,,,True,,True,True
461,,,True,,True,True,,,,,True,,,True,,,,,True,True,,,,,,,
462,,True,True,True,,,,True,,,,True,True,,,True,,True,True,,,,,True,,,
463,,,True,True,True,,,True,,,,,,True,,,,,True,,,,True,,,,True
464,,,True,True,,,,True,,True,,,,,,,,,,,,True,,True,,,True
465,,,True,True,True,,,True,,,,,,True,,,,,True,,,,,True,,,True
466,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
467,True,,True,True,,True,True,True,,,,,,True,,True,,,True,True,True,,,True,,,True
468,True,True,True,True,True,,True,True,True,True,True,,True,True,,True,,,True,,True,True,True,,True,,True
469,True,True,True,True,True,,,True,,True,,,,True,,,,True,True,,,,,True,True,,True
470,,,True,,,,,True,,,,,,,,,,True,True,,,,,,,,
471,,True,True,True,True,,,True,True,True,,True,,,,True,,True,True,,,True,,True,,,
472,,True,True,True,,,,,,,,,,True,,,,,True,,,,,True,True,,True
473,,True,True,True,True,,,True,,,,,,,,True,,,True,,,,,True,,,True
474,,,True,,,,,True,,,True,,,True,,,,,True,,,,,,,,
475,,,True,True,,,,True,,True,,,,,,,,,True,,,,True,,,,
476,,,True,,True,True,,,,,True,,,True,,,,,True,True,,,,,,,
477,True,True,True,True,,True,True,True,True,True,,True,True,True,,True,,True,True,,,,,True,,True,True
478,,,True,True,True,,,True,,,,,,True,,,,,True,,,,True,,,,True
479,,True,True,True,,,,True,,True,,,True,,,,,True,True,,,,True,,,,True
480,True,,True,True,,True,True,True,,,,,,True,,True,,,True,True,True,,,True,,,True
481,,,True,True,,,,True,,True,,,,,,,,,True,,,,True,True,,,
482,True,,True,True,,True,True,True,,,,,,True,,True,,,True,True,True,,,True,,,True
483,,,True,True,,True,True,,,True,,,True,,,True,,True,True,,,True,True,True,,,True
484,,,True,True,True,,,True,,,,,,True,,,,,True,,,,True,,,,True
485,,,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,True
486,,,True,True,True,,,True,,,True,,,,,,,,True,,,True,True,,,,
487,,,True,,True,True,,,,,True,,,True,,,,,True,True,,,,,,,
488,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,True
489,,True,True,True,True,,True,True,,,,,,True,,,,,,,,True,,True,,,True
490,,True,True,,,,,,,,True,,,True,,,,,True,,,,,,True,,
491,True,True,True,True,,,,True,True,,,,,,,,,,True,,,,,True,,True,True
492,,True,True,True,,,,True,,,,True,True,,,True,,True,True,,,,,True,,,
493,,True,True,,True,,,True,,,,,True,,,,,,True,,,,,,,,
494,,,True,,,True,,,,,,,,True,,,,,True,,,,,,,,
495,,,True,True,,,,True,,,True,,,,,,,,True,,,,,,,,
496,,,True,,,,,,,,,,,,,,,,,,,,,,,,
497,True,True,True,,True,True,,True,,,,,,True,,True,,True,True,,True,True,,True,,,True
498,,,True,True,,,,,,,,,True,True,,,,,True,,,True,,,,,
499,,,True,True,True,,True,True,,True,True,,True,,,,,True,True,,,,True,True,,,True
500,,True,True,True,True,,,True,,True,,,,,,,,True,True,,,True,,True,,,True
501,,True,True,True,True,,,True,,True,True,,,,,,,True,True,,True,True,,True,,,True
502,,True,True,True,,,True,True,,True,True,,True,,,,,True,True,,True,,True,True,,,True
503,True,True,True,True,,,,True,,True,,,,,,True,,True,True,,True,True,,True,,,True
504,,,True,True,,,,True,,True,,,,,,,,True,True,,,,,,,,True
506,,,True,,,,,,,,,,True,,,,,,True,,,,,,,,
507,,True,True,True,,,,True,,,,,True,True,,,,,True,,,,,,,,
508,,True,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,True
509,,True,True,True,,,,True,,True,True,,,,,,,True,True,,,,,True,,,True
510,,True,True,True,,True,True,True,,True,,,,,,,,,True,,,True,True,True,,,True
511,,True,True,,True,,,True,,,True,,True,,,,,True,True,,True,True,,True,,,
512,,,True,True,True,,,True,,,,,,True,,,,,True,,,,,,,,
513,,True,True,True,,,True,True,,,,,True,,,True,,True,True,,,True,True,True,,,True
514,,True,True,True,,,,True,True,True,,,,,,True,,True,True,,,,,,True,,
515,,,True,True,,,,,,,,,,,,,,,True,,,,,True,,,
516,,,True,True,,,,True,,,,,True,,,,,,True,,,True,,,,,True
517,,,True,True,,,,True,,True,,,,,,,,True,True,,,,,True,,,
518,,True,True,True,,,True,True,,True,,,,,,,,True,True,,True,,True,True,,True,
519,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,
520,True,True,True,,,,,,True,True,,True,True,,,,,,True,,,,,,,,
521,,True,True,True,True,,True,True,True,,True,,True,True,,True,,,True,,,True,,True,True,,True
522,,,True,True,,,True,True,,True,,,,True,,,,True,True,,,True,,True,,,True
523,,,True,True,,,,,,,,,,True,,True,,,True,,,,,True,,,
524,,True,True,True,,,,True,,,,,,,,,,True,True,,,,,True,,,True
525,,,True,True,,,,,,True,,True,True,True,,,,,True,,,True,,True,,,True
526,,,True,True,,,True,True,,True,,,,,,,,True,True,,,,,True,,,
527,,,True,,,,,True,,True,,,,,,,,,True,,,,,True,,,True
528,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,
529,,True,True,True,,,True,True,,,,,,,,,,,True,,,,,True,,,
530,,,True,True,,,True,True,,True,,,,,,,,,True,,,True,True,,,True,True
531,,,True,True,,,True,True,,True,,,,,,,,,True,,,,,,,,True
532,,,True,True,,,,True,,,True,,True,,,,,,True,,,,,True,,True,
533,True,,True,True,,,True,,,True,True,,True,,,True,,True,True,,,,True,True,,True,True
534,,,True,True,,,,True,,,True,,,,,,,,,,,,,,,,
535,,,True,,,True,,,,,True,,,True,,,,,True,,,,,,,,
536,,,True,,,,,,,,,,,True,,,,,True,,,,,True,,True,
537,,,True,,True,,,True,,,,,,,,,,,True,,,,,,,,True
538,,,True,True,,,,True,,,,,,,,,,,True,,,,,True,,,True
539,,,True,True,,,True,True,,True,,,,,,,,,,,,,,True,,,
540,,True,True,True,,,True,True,True,,,,True,,,,,True,True,,,,,True,,,
541,,True,True,True,,,,True,,,,,True,,,,,,True,,,,,True,,,
542,,,True,,,True,,,,,True,,,,,,,,True,,,,,,,,
543,,,True,,,,,,,True,,,,,,,,,True,,,,,,,,
544,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
545,,,True,,,True,,,,,,,,True,,,,,True,,True,,,,True,True,
546,,,True,True,True,,,True,,True,,,,,,,,True,True,,,,,True,,,
547,,,True,True,,,,True,,,,,,True,,,,,True,,,,,True,,,True
548,,,True,,,,,True,,,,,,,,,,,True,,,True,,,,,
549,,,True,True,,True,,True,,,,,,,,,,,True,,,,,True,,,
550,,,True,,,,True,True,,True,,,,,,,,,True,,,,,,,,
551,,,True,True,,,True,True,,True,,,,,,,,True,True,,,True,,,True,,True
552,True,True,True,True,True,,,True,,,,,True,,,,,,True,,,,,True,,,True
553,,True,True,True,True,,True,True,,True,True,,,,,True,,True,True,,,True,,True,,,True
554,True,True,True,True,,,,True,,,True,,,True,,,,,True,,,,,True,,,True
555,,,True,,,,,,,,,,,,,True,,,,,,True,,True,,,
556,,,True,True,,True,True,True,,True,,,,,,True,,True,True,True,,True,True,True,True,,True
557,,,True,,True,True,,,,,True,,,True,,,,,True,True,True,,,,True,,
558,,,True,True,,,,True,,,,,,,,,,,True,,True,,,True,,,
559,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,
560,,,True,True,,,,True,,True,,,,,,,,True,True,,,True,True,True,,,True
561,,,True,True,,,True,True,,True,,,True,,,,,True,True,,,True,,True,,,True
562,,,True,True,,True,,,,,,,True,True,,,,,True,,,,True,,,,
563,,,True,True,,,,True,,,True,,True,,,,,,True,,,,,,,,
564,,True,True,,,,,,,,True,,,True,,,,,True,,,,,,True,,
565,,True,True,True,,,,True,,,,,,,,,,True,True,,,,,True,True,,True
566,,True,True,,True,,,True,,,,,,,,,,,True,,,,,,,,True
567,,True,True,True,,,True,True,,True,,,,,,True,,,True,,,,,,,,True
569,,,True,True,,,,True,,,,,,True,,,,,,,,,,True,,,
570,,,True,,,,,True,,,True,,,,,,,,True,,,,,True,,True,True
571,,,True,True,,,True,True,,True,,,True,,,,,,True,,,True,,,,,
572,,,True,True,,,True,True,,,,,,,,,,,,,,,,,,,
573,,True,True,True,True,,,True,,,,,,,,,,True,True,,,,,,,,
574,,True,True,True,,,,True,,True,,,,,,,,True,True,,,True,,True,,,
575,,,True,True,,,,True,,,,,,,,,,True,True,,,,,,,,True
577,True,,True,True,,,True,,,True,,,,,,,,,True,,,True,True,True,,,
578,,,True,True,,,,True,,,,True,,,,,,,True,,,True,,,,,
580,,,True,True,,,,True,,,,,True,True,,,,,True,,,,,True,,,
581,,,True,True,,,True,True,,True,,,,,,,,,True,,,,,True,,True,
582,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,
583,,,True,True,,,,,,,,,,,,True,,,True,,,,True,,,,True
584,,,True,True,,True,True,,,,,,,,,,,,True,,,,,True,,,
585,,,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,True
586,,,True,,True,,,,,,,,,,,,,,,,,,,,,,
587,,,True,True,,True,,,,,,,True,True,,,,,True,,,True,,True,,,
588,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,
589,,,True,,,,,,,,,,True,,,,,,True,,,,,,,,
590,,,True,,,,,True,,True,,,,,,,,True,True,,,,,,,,
591,,,True,True,True,,,,,,,,True,True,,True,,,True,,,,,,True,,
593,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,
594,,,True,True,,,,True,,True,,,,,,,,,True,,,,,True,True,,True
595,,,True,,,,,True,,True,,,,,,,,,True,,,,,True,,,True
596,,,True,True,True,,,True,,,,,,,,True,,,True,,,True,,,,,
597,True,,True,True,,True,,True,,,True,,,True,,True,,,True,,,True,,,,True,
598,,,True,True,True,,,True,,,,,,,,,,,True,,,,,,,,
599,,True,True,,,,,,,,,,,,,,,,True,,True,,,,,,
600,,True,True,True,True,,,True,,True,,True,,,,,,,True,,True,True,,True,,,True
601,True,True,True,True,,,,,,,,,,,,,,True,True,,,,,True,,,
602,True,True,True,True,,,True,True,,True,,,True,,,True,,True,True,,,,,True,,True,
603,,True,True,,,,True,True,,True,,,,,,,,True,True,,,,,,,,True
604,,True,True,True,,,True,True,,,,,,True,,,,,True,,,,,,,,
605,,,True,True,,True,,,,,,,True,True,,True,,True,True,,True,True,,True,,,True
606,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
607,,,True,,True,,,,,,True,,,,,,,,True,,True,True,,,,,
608,,,True,True,,,,,,,True,,,,,,,,True,,,,,,,,
609,,True,True,True,,,,True,,True,,True,,,,,,True,True,,,,,,,,
610,,,True,True,,,True,True,,True,,,True,,,,,True,True,,,,True,True,,,
611,,,True,,,,,,,,,,True,,,,,,True,,,True,,,,,True
612,,,True,,,,,,,,,,,,,,,,,,,,,,,,
613,,True,True,True,,,,,,,,,,True,,,,,True,,,True,,True,,,
614,,True,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,
615,,True,True,True,True,,,True,,,,,,,,,,,True,,True,,,,,,True
616,,,True,True,,,,True,,,,,True,True,,True,,True,True,,True,True,,True,,,
617,,True,True,,,,,,,,,,,,,,,True,True,,,,,True,,,
618,,,True,True,,,,,,,True,,,True,,,,,True,,,True,,True,,,True
619,,True,True,True,,,,,,True,,True,,,,,,,True,,,,,,,,True
620,,,True,,True,True,,,,,True,,True,True,,,,,True,,True,,,,,,
621,,True,True,True,True,,True,True,,,,,,True,,,,,,,,True,,True,,,True
622,,True,True,True,,,,True,,,,,,,,,,,True,,,,,True,,,
623,,,True,True,,,,,,,,,,,,,,,True,,,,,True,,,True
624,,True,True,True,True,,,True,True,,,,,,,,,,True,,,True,True,True,,,
625,,,True,True,,,True,True,,,,,,,,,,True,True,,,,,,,,
626,,True,True,,,,True,True,,,,,,,,,,,True,,,,,True,,,
627,,True,True,True,True,,,True,,True,,,,,,True,,True,True,,,True,,True,,,
628,,,True,,,,,True,,,,,,,,,,,True,,,,,,,,
629,True,,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,
630,,,True,True,,,,True,,,,,True,True,,,,,True,,,,,,,,
631,,True,True,,,,,,,,,,,,,,,,True,,,,,True,,,
632,,,True,True,,,True,True,,True,,,,True,,,,True,True,,,,True,True,,,True
633,,,True,True,,,True,True,,,,,,,,,,,,,,,True,True,,,
634,,,True,,,,,,,,,,,,,True,,,True,,,,,,,,
636,,True,True,,True,,,True,,,,,True,,,,,,True,,,,,,,,
637,,True,True,True,,True,,,,,,,,True,,,,,True,,,True,,,,True,
638,,,True,,True,,,,,,True,,,,,,,,True,,True,,,,,,
639,,,True,True,,,,True,,,,,,,,,,,True,,,,,,True,,True
640,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
641,,,True,True,,,,True,,,,,,True,,,,True,True,,,,,True,,,
642,,,True,True,,True,,,,,,,,,,,,,True,True,,,,,,,
643,,True,True,,True,,,,,,,True,,,,True,,,True,,,,,,,,
644,,True,True,,,,,True,,,,,,True,,True,,,True,,,,,,,,
645,,True,True,True,,,,,,,,,,,,,,,True,,True,,,,,,
646,,,True,True,,,,,,,,,,True,,,,,True,,,,True,,,,
647,,,True,True,,,,,,,,,True,,,True,,,True,,,True,,,,,
648,,,True,True,,,,,True,,,,True,True,,True,,,True,,,,True,True,,True,
649,,,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,True
650,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
651,True,True,True,True,,,,True,,True,,,True,True,,,,True,True,,True,,,,,,
652,,True,True,True,,,,True,,,,True,True,,,True,,True,True,,,,,True,,,
653,,,True,,,,,,,,,,,,,,,,True,,,True,,True,,,
654,,,True,True,,,,True,,True,,,True,True,,,True,True,True,,,True,,True,,,
655,,True,True,True,,,True,True,,,,,,,,True,,True,True,,,,True,True,,,True
656,True,True,True,True,,,,True,True,,,,,,,,,,True,,,,,True,,True,True
657,,,True,True,True,,,True,,,,,,True,,,,,True,,,,True,,,,True
658,,,True,True,,,,True,,,,,True,True,,True,,True,True,,True,True,,True,,,
659,,,True,,,,,,,,,,,,,,,,,,,,,,,,
660,,,True,True,,,True,,,True,,,,,,,,,True,,,,True,,,,
661,,,True,True,,,,True,True,,,,,,,,,True,True,,,,,,,,
662,True,,True,True,,,True,True,True,,,,,,,,,True,True,,True,,,True,,,True
663,,True,True,True,True,,,True,,,,,,,,,,,True,,True,,,True,,,
664,,,True,,,,,,,,True,,,,,,,,,,,,,,,,
665,,,True,,,,,,,True,True,,True,True,,True,,,True,True,True,,True,True,,,
666,,,True,True,,,,True,,,,,,,,,,True,True,,,,,,,,True
667,,True,True,True,,,True,True,,True,True,,True,,,,,True,True,,True,,True,True,,,True
668,,,True,True,,,,,,True,,,True,,,,,True,True,,True,True,,True,,,
669,,True,True,True,,,,True,,,,,,,,True,,,True,,,,,True,,,True
670,,,True,,,,,,,,,,,,,True,,,True,,,,,,,,
671,,True,True,True,,,True,True,,True,,,,,,True,,True,True,,,,,True,,True,
672,,,True,True,,,,True,,,,,True,,,,,,True,,,,,,,,True
673,,True,True,True,,,,True,,,,,,,,,,True,True,,,,,True,,,True
674,,,True,True,True,,,,,,,,True,,,True,,True,True,,True,,,,,,
675,,,True,True,,,,True,,,,,True,True,,,,,True,,,,,,,,
676,True,True,True,True,,,True,True,,True,,,True,,,True,,True,True,,True,,,,,,True
677,,True,True,True,,,True,True,,,,,True,,,,,True,True,,,,,True,,,True
678,True,,True,True,,,,True,,,,,True,True,,,,,True,,,,,True,,,
679,,,True,True,True,True,,True,,,,,,,,,,True,True,,,,,True,,True,
680,,True,True,True,,,,True,,,,True,True,,,True,,True,True,,,,,True,,,
681,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,
682,,,True,True,,,,True,,,,,True,True,,True,,True,True,,True,True,,True,,,
683,,,True,True,True,,,True,,,,,,True,,,,,True,,,,True,,,,True
684,,,True,True,,,,,,,,,,True,,,,,True,,,,True,,,,
685,,,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,True
686,,True,True,,,True,,True,,,True,,,,,,,,True,,,,,,,,
687,,,True,True,,,,,,,,,,,,,,,True,,,,,True,,,True
688,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,
689,True,,True,True,,True,True,True,,,,,,True,,True,,,True,True,True,,,True,,,True
690,,,True,True,,,,,,,True,,True,True,,True,,,True,,,,True,True,,,
691,,,True,,,,,,,,,,,,,,,,True,,,True,,,,,
692,,,True,True,True,,,True,,,,,,True,,,,,True,,,,True,,,,True
693,True,,True,True,,True,True,True,,,,,,True,,True,,,True,True,True,,,True,,,True
694,True,,True,True,,True,True,True,,,,,,True,,True,,,True,True,True,,,True,,,True
695,,,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,True
696,,,True,True,True,,,True,,,,,,True,,,,,True,,,,True,,,,True
697,,,True,True,,,,,,True,,,,,,,,,True,,,True,,True,,,
698,,True,True,True,,,,True,,,,,,,,,,,True,,,True,,,,,True
699,,,True,True,,,,True,,,,,True,,,,,True,True,True,,,,,True,,
700,,,True,True,,,,,,,True,,,,,,True,,True,,True,,,,,,
701,,True,True,True,True,,True,True,,,,,,,,True,,True,True,,,True,,,,,True
702,True,True,True,True,,True,True,True,,,,,,,,True,,True,True,,True,,,True,True,,True
703,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
704,True,,True,True,,,True,True,,True,,,True,True,,,,True,True,,,True,True,True,,,True
705,,,True,True,True,,True,,True,True,,,True,,,True,,True,True,,,True,True,True,,,True
706,,True,True,,True,,,,,,,,,True,,,,True,True,,,,,,,,
707,,True,True,,,,,,,True,,,True,True,,True,,,,,,True,True,,,,
708,,True,True,,,,,True,,,,,,,,,,,True,,True,,,,,,
709,True,,True,True,True,True,True,True,,True,,True,,True,,,,True,True,,,True,,True,,True,True
711,,True,True,True,True,,True,True,,True,,,,,,,,True,True,True,True,,,True,,,True
712,,,True,True,,,,True,,,,,,,,,,True,,,,,,True,,,
713,,,True,True,,,True,True,,True,,,,,,,,True,True,,,,True,True,,,True
714,,True,True,True,,,,True,,,True,,,,,,,True,True,,,,True,True,,,True
715,,True,True,True,,,,True,,True,,,,True,,True,,True,True,True,,,,True,,True,True
716,,,True,True,,,,True,,True,,,,,,,,True,True,,,True,,,,,True
717,,,True,True,,,,True,,True,,,,,,,,,True,,,,,True,,,
718,,,True,True,,,,,,,,,,True,,,,,True,,,,,,,,
719,,,True,,,True,,,,,True,,,True,,,,,True,,True,,,,True,,
720,,,True,True,,,,True,,True,,,,,,,,,True,,,,True,True,,,
721,,,True,True,,True,,True,,True,,,,,,,,,,,,,,True,,,True
722,,,True,True,,,,,,,,,True,,,True,,,True,,,,,,,,
723,,True,True,True,,,,True,,,,,,,,True,,True,True,,,,,,,,
724,,True,True,True,,,,True,,True,,,True,,,True,,True,True,True,True,True,True,,True,,True
725,True,True,True,True,,,,,,True,,,,,,,,True,True,,,,,,,,True
726,,True,True,True,,,,True,,True,,,,,,,,True,True,,,True,,,,True,True
727,True,,True,True,,,,,,True,,,,,,True,,,True,,,True,,True,,,
728,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
729,,,True,True,True,,,True,,True,,,,,,,,,True,,,True,,True,,,True
730,,,True,True,,,,,,,True,,,,,,,True,True,,,True,,,,,
731,,True,True,True,True,,,True,,,,,,,,True,,True,True,,True,True,,True,,True,True
732,,,True,,,True,,,,,True,,,True,,,,,True,,True,,,,,,
733,,,True,,,,,True,,,,,,,,,,,True,,,True,,,,,
734,,True,True,True,,True,True,True,,,,,,True,,,True,True,True,,,,,True,True,,True
735,True,True,True,True,,,,True,,True,,,,True,,,,,True,,,,,True,True,,True
736,,True,True,True,,,,True,True,,True,,,True,,,,,True,,,True,,,,,
737,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
738,,,True,,,True,,,,,True,,,,,,,,True,,,,,,,,
739,,,True,,,,,True,,,,,,True,,,True,,True,,True,True,,,True,,
740,,True,True,,,,True,True,,True,,,,True,,True,,True,True,,,True,,,,,
741,,True,True,True,,,,,,,,,,,,,,True,True,,,,,True,,,
742,,,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,
743,True,,True,True,True,,,True,,True,,,,True,,,,True,True,,,,True,True,,,
744,,True,True,True,,,,True,,,,,,True,,,,True,True,,,,,True,,,
745,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
746,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,
747,,,True,True,True,,,True,,,,,,True,,True,,,True,,,,,,True,,True
748,True,,True,True,,True,,,,,,,,True,,,,,True,,True,,,True,,,True
749,,True,True,,,,,,,,,True,,,,,,True,True,,,,,,,,
750,,,True,True,,,True,True,,True,,,True,,,True,,True,True,,,True,,True,,,
751,,,True,,,,,True,,,,,,,,,,,True,,,True,,,,,
752,,,True,True,,,True,True,,,,,True,,,,,True,,,,True,,True,,,True
753,,,True,True,,,,True,,,,,,True,,,,,True,,,,,,,,
754,,True,True,True,,,True,True,,True,,True,,,,,,True,True,,True,,,,,,True
755,,,True,,,,,,,,True,,,,,,,,,,,,,,,,
756,,True,True,True,,,,True,,,True,,,,,,,,True,,,,,,,,
757,,,True,,,,,,,,,,,,,,,,True,,,,,True,,,
758,,,True,True,,,True,True,,,,,,True,,,,True,True,,,True,,,,,
759,,,True,True,,,True,True,,True,True,,,,,,,True,True,,,,True,True,,True,True
761,True,,True,True,,,,True,,,,,,,,True,,True,True,,,,,,,,True
762,,,True,,,,,,,,,True,,True,,,,,True,,,,,,,,
763,,True,True,True,,,,True,,,True,,True,,,,,True,True,,,True,,True,,,True
764,,,True,True,,,,True,,,,,,True,,True,,,True,,,,,,True,,
