user_id,company(1th),company(2th),company(3th),company(4th),company(5th),min_exp_time,max_exp_time,company_count_2018,company_count_2017,company_count_2016
812,1432,1433,1434,,,201307,201804,1.0,1.0,1.0
813,1435,1436,528,,,201607,201809,2.0,2.0,3.0
815,1437,1438,,,,201204,201307,,,
816,344,,,,,201604,201604,,,1.0
817,787,790,,,,201603,201803,1.0,1.0,2.0
818,1390,,,,,200406,200406,,,
819,194,26,,,,201510,201802,1.0,1.0,1.0
821,260,253,231,257,245,200612,201801,1.0,2.0,2.0
822,26,,,,,201607,201607,,,1.0
823,1395,1396,,,,201606,201801,1.0,1.0,2.0
824,1442,1443,1444,1444,1445,200711,201705,,1.0,1.0
825,787,790,,,,201603,201803,1.0,1.0,2.0
826,1446,1446,1447,,,200905,201805,1.0,1.0,1.0
827,1303,796,1304,,,201506,201701,,1.0,2.0
828,1390,,,,,200406,200406,,,
829,1387,1386,,,,200008,201810,1.0,1.0,1.0
830,260,253,231,257,258,200612,201801,1.0,2.0,2.0
832,880,881,882,883,,201103,201812,1.0,1.0,1.0
833,260,253,231,257,245,200612,201801,1.0,2.0,2.0
835,350,1336,,,,201401,201808,1.0,1.0,1.0
836,344,,,,,201604,201604,,,1.0
837,352,354,355,16,353,201306,201809,1.0,1.0,4.0
838,1450,1451,,,,201606,201706,,1.0,2.0
839,1454,,,,,201706,201706,,1.0,1.0
840,904,905,906,901,901,201412,201811,2.0,5.0,5.0
841,800,,,,,201807,201807,1.0,1.0,1.0
842,1455,1455,,,,201306,201508,,,
843,1457,,,,,201808,201808,1.0,1.0,1.0
844,26,,,,,201807,201807,1.0,1.0,1.0
846,1460,,,,,201806,201806,1.0,1.0,1.0
847,47,,,,,201807,201807,1.0,1.0,1.0
848,132,,,,,201806,201806,1.0,1.0,1.0
849,1469,1469,1470,1471,27,201405,201810,1.0,2.0,2.0
850,604,1165,,,,201306,201809,1.0,1.0,1.0
851,1475,1178,613,,,201406,201509,,,
853,268,213,,,,201309,201507,,,
854,1478,,,,,201709,201709,,1.0,1.0
855,27,,,,,201608,201608,,,1.0
858,1485,1485,1486,1487,1275,201606,201809,3.0,4.0,5.0
859,522,,,,,201706,201706,,1.0,1.0
860,1490,27,,,,201509,201807,1.0,1.0,1.0
861,26,1074,,,,201606,201709,,1.0,2.0
862,26,26,,,,201807,201809,2.0,2.0,2.0
864,1492,,,,,201707,201707,,1.0,1.0
866,26,26,613,34,,201507,201705,,2.0,3.0
867,1493,,,,,201706,201706,,1.0,1.0
869,1495,1496,1497,,,200612,201607,,,1.0
870,1000,1499,,,,201504,201803,1.0,1.0,1.0
871,1501,,,,,200610,200610,,,
873,1502,1191,1503,,,201402,201806,1.0,1.0,2.0
874,207,,,,,201808,201808,1.0,1.0,1.0
875,350,800,,,,201606,201706,,1.0,2.0
876,225,26,89,,,201507,201702,,1.0,2.0
878,1505,1506,,,,201607,201712,,1.0,2.0
881,316,316,,,,201707,201709,,2.0,2.0
882,199,1509,,,,201707,201807,1.0,2.0,2.0
883,314,601,1510,1377,,201107,201710,,1.0,1.0
885,1511,1512,612,,,201408,201803,1.0,1.0,1.0
887,1513,1514,1514,26,,201506,201703,,1.0,3.0
888,1317,,,,,201807,201807,1.0,1.0,1.0
889,1515,1516,,,,201409,201704,,1.0,1.0
890,268,1517,,,,201411,201504,,,
891,352,354,355,16,353,201306,201809,1.0,1.0,4.0
892,1518,1519,,,,201607,201806,1.0,1.0,2.0
893,1522,1523,,,,201706,201806,1.0,2.0,2.0
895,316,838,,,,201707,201808,1.0,2.0,2.0
896,1326,1326,313,,,200802,201108,,,
897,207,207,,,,201707,201802,1.0,2.0,2.0
900,1057,1525,241,241,,201409,201807,1.0,2.0,2.0
902,1527,1529,,,,201307,201605,,,1.0
903,26,26,26,26,26,201606,201709,,2.0,5.0
904,207,34,927,,,201211,201607,,,1.0
905,1531,,,,,201712,201712,,1.0,1.0
906,943,1533,1425,333,,201404,201801,1.0,2.0,2.0
907,305,,,,,201807,201807,1.0,1.0,1.0
908,268,1534,,,,201207,201504,,,
909,1532,1259,1535,,,201508,201710,,2.0,2.0
910,1537,1538,,,,201404,201709,,1.0,1.0
911,699,1539,1540,19,,201312,201805,1.0,1.0,2.0
912,1541,1541,1080,542,1454,201506,201710,,3.0,4.0
913,352,354,355,16,353,201306,201809,1.0,1.0,4.0
914,990,1542,1542,612,1543,201307,201809,1.0,1.0,1.0
915,26,26,1545,,,201406,201610,,,1.0
920,1380,,,,,201705,201705,,1.0,1.0
921,352,354,355,16,353,201306,201809,1.0,1.0,4.0
922,357,,,,,201709,201709,,1.0,1.0
924,1548,594,1339,,,201509,201807,1.0,2.0,2.0
925,439,,,,,201109,201109,,,
926,888,,,,,201701,201701,,1.0,1.0
928,884,884,27,,,201509,201806,1.0,2.0,2.0
930,721,1551,740,,,201706,201801,1.0,3.0,3.0
931,439,,,,,201109,201109,,,
932,26,41,,,,201707,201801,1.0,2.0,2.0
933,26,26,1553,,,201607,201706,,2.0,3.0
934,26,26,,,,201607,201708,,1.0,2.0
935,26,,,,,201802,201802,1.0,1.0,1.0
936,26,26,1554,,,201002,201701,,1.0,2.0
937,917,918,919,,,201706,201809,2.0,3.0,3.0
938,26,27,,,,201209,201811,1.0,1.0,1.0
939,268,1555,,,,201207,201504,,,
940,196,,,,,201807,201807,1.0,1.0,1.0
941,904,905,906,901,901,201412,201811,2.0,5.0,5.0
942,1557,1558,1559,1560,,201307,201706,,1.0,1.0
943,26,1561,,,,201806,201810,2.0,2.0,2.0
944,26,26,,,,201709,201810,1.0,2.0,2.0
945,1562,1562,1563,,,201706,201807,2.0,3.0,3.0
946,26,,,,,201802,201802,1.0,1.0,1.0
949,1567,1568,,,,201706,201806,1.0,2.0,2.0
951,1457,,,,,201808,201808,1.0,1.0,1.0
952,1571,,,,,201807,201807,1.0,1.0,1.0
953,1529,,,,,201807,201807,1.0,1.0,1.0
955,1573,,,,,201811,201811,1.0,1.0,1.0
956,900,26,,,,201706,201803,1.0,2.0,2.0
957,804,,,,,201810,201810,1.0,1.0,1.0
958,397,1574,713,232,1575,201408,201808,2.0,2.0,3.0
959,924,924,194,,,201606,201811,1.0,2.0,3.0
960,1577,,,,,201706,201706,,1.0,1.0
961,924,925,,,,201107,201311,,,
962,1578,,,,,201806,201806,1.0,1.0,1.0
964,122,1579,,,,201707,201808,1.0,2.0,2.0
965,26,26,1074,,,201101,201706,,2.0,2.0
968,316,1360,,,,201607,201708,,1.0,2.0
971,89,89,,,,200507,201304,,,
972,52,,,,,201806,201806,1.0,1.0,1.0
973,1580,15,,,,201706,201806,1.0,2.0,2.0
974,309,1582,924,,,201701,201802,1.0,3.0,3.0
975,26,,,,,201706,201706,,1.0,1.0
976,890,65,,,,201409,201801,1.0,1.0,1.0
977,26,134,,,,201609,201802,1.0,1.0,2.0
978,924,1586,,,,201807,201809,2.0,2.0,2.0
979,441,1587,1588,,,201509,201802,1.0,2.0,2.0
981,1590,944,1591,546,1201,200802,201811,2.0,3.0,4.0
982,26,26,1595,,,201706,201808,2.0,3.0,3.0
984,1522,1575,1598,,,201607,201710,,2.0,3.0
985,1549,1549,,,,201006,201510,,,
986,84,,,,,201807,201807,1.0,1.0,1.0
988,1600,,,,,201507,201507,,,
989,1113,1113,1601,,,201607,201707,,1.0,3.0
990,1603,292,1604,,,201306,201811,1.0,1.0,1.0
991,1549,26,612,,,201408,201605,,,2.0
992,1013,,,,,201807,201807,1.0,1.0,1.0
993,26,26,26,26,26,201506,201810,1.0,2.0,5.0
994,519,,,,,201807,201807,1.0,1.0,1.0
995,839,839,839,,,200508,200608,,,
996,1343,,,,,201801,201801,1.0,1.0,1.0
997,1608,601,601,,,201303,201702,,1.0,2.0
998,1610,1611,1612,,,201508,201806,1.0,1.0,2.0
999,26,26,1614,1615,,201607,201801,1.0,3.0,4.0
1000,26,26,,,,201607,201808,1.0,1.0,2.0
1001,26,,,,,201807,201807,1.0,1.0,1.0
1002,1618,5,,,,201807,201809,2.0,2.0,2.0
1005,41,,,,,201801,201801,1.0,1.0,1.0
1006,26,1621,,,,201807,201809,2.0,2.0,2.0
1008,26,26,1624,,,201707,201810,2.0,3.0,3.0
1009,850,923,1625,305,1402,201602,201811,2.0,4.0,5.0
1011,1626,1627,1628,1629,,201109,201805,2.0,2.0,3.0
1012,1630,1631,,,,201206,201706,,1.0,1.0
1013,27,27,,,,201706,201810,1.0,2.0,2.0
1014,1632,134,,,,201602,201706,,1.0,2.0
1015,1633,,,,,201707,201707,,1.0,1.0
1016,514,515,515,,,201409,201806,1.0,1.0,1.0
1019,26,26,26,,,201607,201706,,1.0,3.0
1021,1634,,,,,201806,201806,1.0,1.0,1.0
1022,332,1635,,,,201512,201806,1.0,1.0,1.0
1023,420,1058,,,,201806,201812,2.0,2.0,2.0
1024,1636,,,,,201806,201806,1.0,1.0,1.0
1025,89,699,850,1637,,201412,201812,1.0,2.0,2.0
1026,352,687,1639,,,201506,201804,1.0,2.0,2.0
1028,570,1020,1020,,,201606,201806,1.0,2.0,3.0
1029,1259,305,54,613,333,201406,201711,,2.0,3.0
1030,1642,,,,,201607,201607,,,1.0
1032,393,,,,,201805,201805,1.0,1.0,1.0
1035,26,1645,,,,201706,201806,1.0,2.0,2.0
1038,1456,,,,,201806,201806,1.0,1.0,1.0
1039,89,1652,,,,201606,201709,,1.0,2.0
1044,268,,,,,201706,201706,,1.0,1.0
1045,1657,,,,,201706,201706,,1.0,1.0
1046,562,563,564,,,201712,201811,2.0,3.0,3.0
1047,41,26,,,,201709,201806,1.0,2.0,2.0
1048,27,,,,,201506,201506,,,
1049,731,,,,,201806,201806,1.0,1.0,1.0
1050,1659,27,,,,201506,201806,1.0,1.0,1.0
1051,1661,194,740,,,201707,201809,2.0,3.0,3.0
1053,1662,1663,,,,201307,201610,,,1.0
1054,1501,,,,,200610,200610,,,
1055,1665,,,,,201806,201806,1.0,1.0,1.0
1056,1667,602,,,,201110,201506,,,
1057,850,26,26,850,,201607,201809,1.0,3.0,4.0
1058,1670,850,499,1671,,201506,201705,,2.0,3.0
1059,1673,1674,1674,,,201306,201807,1.0,1.0,1.0
1062,813,1680,,,,201606,201706,,1.0,2.0
1065,26,41,41,,,201801,201812,3.0,3.0,3.0
1067,1681,,,,,201706,201706,,1.0,1.0
1068,1285,26,26,,,201707,201810,1.0,3.0,3.0
1069,1044,,,,,201411,201411,,,
1071,41,41,,,,201707,201707,,2.0,2.0
1073,944,26,1683,612,,201408,201602,,,1.0
1074,26,954,,,,201607,201702,,1.0,2.0
1075,1209,1213,1212,,,201804,201811,3.0,3.0,3.0
1076,1343,207,,,,201708,201812,1.0,2.0,2.0
1077,1343,207,1653,,,201607,201712,,2.0,3.0
1078,1562,1562,944,1562,,200805,201505,,,
1079,329,,,,,201701,201701,,1.0,1.0
1080,1687,47,613,613,,201406,201704,,1.0,2.0
1082,1688,1648,1689,1689,1690,201104,201710,,1.0,2.0
1085,1522,1693,,,,201507,201804,1.0,1.0,1.0
1086,1395,1396,,,,201606,201801,1.0,1.0,2.0
1087,1694,,,,,201806,201806,1.0,1.0,1.0
1088,27,,,,,201703,201703,,1.0,1.0
1089,1696,,,,,201808,201808,1.0,1.0,1.0
1090,839,194,194,613,,201605,201807,1.0,2.0,4.0
1092,1698,,,,,201806,201806,1.0,1.0,1.0
1093,47,26,26,612,,201408,201802,1.0,1.0,2.0
1095,300,301,,,,201309,201507,,,
1096,27,,,,,201508,201508,,,
1097,634,,,,,201808,201808,1.0,1.0,1.0
1098,740,,,,,201208,201208,,,
1100,1549,,,,,201811,201811,1.0,1.0,1.0
1102,1702,1702,1703,,,201606,201806,2.0,2.0,3.0
1104,1549,,,,,201612,201612,,,1.0
1105,785,,,,,201806,201806,1.0,1.0,1.0
1106,1708,1708,1235,1709,,200809,201811,1.0,1.0,1.0
1107,89,89,,,,201607,201711,,1.0,2.0
1108,26,26,,,,201707,201809,1.0,2.0,2.0
1109,146,1710,,,,201109,201611,,,1.0
1111,286,286,,,,201208,201506,,,
1112,352,354,355,16,353,201306,201809,1.0,1.0,4.0
1114,888,,,,,201701,201701,,1.0,1.0
1115,1548,594,1339,,,201509,201807,1.0,2.0,2.0
1117,357,,,,,201709,201709,,1.0,1.0
1118,1380,,,,,201705,201705,,1.0,1.0
1119,884,884,27,,,201509,201806,1.0,2.0,2.0
1120,839,518,1635,1714,,201001,201702,,1.0,1.0
1124,1343,1343,1343,,,201704,201802,1.0,3.0,3.0
1125,1717,186,1717,,,201606,201810,1.0,2.0,3.0
1126,546,1719,305,,,201703,201805,1.0,3.0,3.0
1127,1720,1721,1722,1723,,200612,201507,,,
1128,726,35,35,1724,,201005,201703,,1.0,1.0
1129,1726,1727,1727,,,201507,201706,,1.0,2.0
1130,1728,26,,,,201609,201712,,1.0,2.0
1131,26,1561,,,,201806,201810,2.0,2.0,2.0
1132,26,41,699,1729,,201607,201809,2.0,3.0,4.0
1133,26,1732,,,,201807,201810,2.0,2.0,2.0
1134,305,,,,,201807,201807,1.0,1.0,1.0
1135,34,375,699,34,699,201208,201712,,1.0,2.0
1136,1733,1734,1735,1736,26,201607,201811,2.0,5.0,6.0
1137,621,1737,,,,201503,201511,,,
1138,1739,1738,19,19,,201506,201709,,2.0,3.0
1139,1740,1741,123,1742,,201003,201809,1.0,1.0,1.0
1140,441,26,1288,1743,1744,200702,201809,1.0,1.0,2.0
1141,699,699,1529,,,201207,201407,,,
1142,47,47,340,340,1240,201306,201811,2.0,3.0,3.0
1143,1745,1746,,,,201301,201507,,,
1144,915,,,,,201609,201609,,,1.0
1146,27,1747,26,740,1315,201008,201602,,,1.0
1147,451,,,,,201309,201309,,,
1148,546,546,1749,,,200809,201707,,1.0,1.0
1149,26,26,499,376,,201407,201610,,,2.0
1150,1752,441,1753,1751,494,201212,201701,,1.0,2.0
1151,740,,,,,201307,201307,,,
1152,89,1754,1322,1755,,201107,201806,1.0,2.0,2.0
1153,1276,434,,,,201801,201801,2.0,2.0,2.0
1154,1758,196,806,47,806,201109,201708,,1.0,1.0
1155,26,1759,,,,200104,201506,,,
1156,1552,134,263,264,,201608,201807,1.0,2.0,4.0
1157,1760,602,,,,201211,201512,,,
1158,1479,787,27,,,201009,201705,,1.0,2.0
1159,26,26,836,,,201408,201608,,,2.0
1160,1590,333,433,,,201207,201504,,,
1161,839,,,,,201103,201103,,,
1162,1762,1763,,,,201406,201608,,,1.0
1164,1764,,,,,201409,201409,,,
1165,1765,1765,1766,1767,1767,200909,201809,1.0,2.0,2.0
1166,27,1768,27,27,27,200002,201806,1.0,2.0,2.0
1167,1769,,,,,201403,201403,,,
1168,839,839,1770,,,200910,201407,,,
1169,225,780,,,,201501,201508,,,
1170,26,41,,,,201707,201801,1.0,2.0,2.0
1171,721,1551,740,,,201706,201801,1.0,3.0,3.0
1172,34,89,,,,201406,201509,,,
1173,26,26,1554,,,201002,201701,,1.0,2.0
1174,1772,,,,,201706,201706,,1.0,1.0
1175,27,,,,,201703,201703,,1.0,1.0
1176,1343,1343,1343,,,201704,201802,1.0,3.0,3.0
1177,1209,1213,1212,,,201804,201811,3.0,3.0,3.0
1178,286,286,,,,201208,201506,,,
1179,352,354,355,16,353,201306,201809,1.0,1.0,4.0
1180,26,26,26,26,26,201506,201810,1.0,2.0,5.0
1181,27,,,,,201506,201506,,,
1182,1380,,,,,201705,201705,,1.0,1.0
1183,1395,1396,,,,201606,201801,1.0,1.0,2.0
1186,1626,1626,1626,1626,,200508,201702,,1.0,1.0
1187,1765,1765,1766,1767,1767,200909,201809,1.0,2.0,2.0
1188,1765,1765,1766,1767,1767,200909,201809,1.0,2.0,2.0
1191,26,134,,,,201609,201802,1.0,1.0,2.0
1192,836,1775,1698,,,201407,201706,,1.0,1.0
1193,1343,41,,,,201708,201709,,2.0,2.0
1194,1495,1495,1776,1777,,201509,201808,1.0,1.0,3.0
1195,1778,,,,,201706,201706,,1.0,1.0
1197,1781,,,,,201607,201607,,,1.0
1199,427,427,,,,201306,201406,,,
1200,196,,,,,201807,201807,1.0,1.0,1.0
1201,1097,1784,1548,,,201606,201808,1.0,2.0,3.0
1202,27,,,,,201609,201609,,,1.0
1203,1786,,,,,201506,201506,,,
1204,88,1787,,,,200905,201106,,,
1205,41,26,26,26,281,200909,201811,1.0,1.0,3.0
1206,1390,,,,,201505,201505,,,
1207,1789,1789,,,,201512,201704,,1.0,1.0
1208,41,26,41,,,201801,201812,3.0,3.0,3.0
1211,1792,1630,,,,201606,201706,,1.0,2.0
1212,605,1794,,,,201606,201807,1.0,1.0,2.0
1213,1795,1796,1797,52,1798,201309,201812,2.0,2.0,3.0
1215,1799,85,,,,201706,201806,1.0,2.0,2.0
1216,26,41,,,,201707,201801,1.0,2.0,2.0
1217,276,,,,,201811,201811,1.0,1.0,1.0
1218,721,1551,740,,,201706,201801,1.0,3.0,3.0
1220,1495,,,,,201612,201612,,,1.0
1221,26,41,,,,201707,201801,1.0,2.0,2.0
1222,26,41,699,1729,,201607,201809,2.0,3.0,4.0
1223,1800,,,,,201712,201712,,1.0,1.0
1224,34,1801,713,,,201707,201806,1.0,3.0,3.0
1225,1495,1802,,,,201608,201611,,,2.0
1226,1804,699,839,839,1770,201002,201511,,,
1227,1343,41,,,,201708,201709,,2.0,2.0
1228,207,207,1806,,,200711,201202,,,
1229,41,1807,1807,1343,1808,200907,201509,,,
1230,1752,441,1753,1751,494,201212,201701,,1.0,2.0
1231,26,41,26,,,201706,201807,2.0,3.0,3.0
1232,1789,1789,,,,201512,201704,,1.0,1.0
1233,89,740,,,,201607,201707,,1.0,2.0
1234,41,1807,1809,1810,850,200911,201611,,,1.0
1235,721,1551,740,,,201706,201801,1.0,3.0,3.0
1236,1788,1788,1812,,,200909,201606,,,1.0
1237,196,1813,,,,201311,201506,,,
1238,41,1807,1809,1810,850,200911,201611,,,1.0
1239,196,1814,,,,200908,201404,,,
1240,41,26,26,26,281,200909,201811,1.0,1.0,3.0
1241,20,21,21,21,,201607,201812,1.0,3.0,4.0
1242,1548,594,1339,,,201509,201807,1.0,2.0,2.0
1243,231,1258,,,,199002,201708,,1.0,1.0
1245,1380,,,,,201705,201705,,1.0,1.0
1246,512,204,,,,201506,201706,,1.0,1.0
1247,1815,1816,1817,1817,1817,201309,201809,1.0,2.0,3.0
1248,26,1818,,,,201609,201805,1.0,1.0,2.0
1249,334,,,,,201806,201806,1.0,1.0,1.0
1250,1258,,,,,201206,201206,,,
1251,26,,,,,201807,201807,1.0,1.0,1.0
1252,749,26,,,,201506,201701,,1.0,1.0
1253,1673,,,,,201509,201509,,,
1255,268,806,41,518,898,201106,201707,,1.0,1.0
1256,1504,,,,,201108,201108,,,
1257,860,136,1823,,,200705,201809,1.0,1.0,1.0
1258,29,376,1824,,,201607,201808,1.0,1.0,3.0
1259,35,89,1826,1826,1827,201607,201810,4.0,5.0,6.0
1260,953,954,955,,,201506,201807,1.0,1.0,2.0
1261,1831,,,,,201806,201806,1.0,1.0,1.0
1263,1833,,,,,201510,201510,,,
1264,1387,1386,,,,200008,201810,1.0,1.0,1.0
1266,26,1834,1835,26,1836,201507,201709,,1.0,3.0
1267,26,26,613,961,,201507,201706,,2.0,3.0
1268,1837,1838,429,1839,242,201410,201808,2.0,3.0,4.0
1269,1815,1815,1815,1815,1840,200407,201708,,1.0,1.0
1270,613,,,,,201801,201801,1.0,1.0,1.0
1271,1842,1843,273,,,201806,201809,3.0,3.0,3.0
1272,802,,,,,201701,201701,,1.0,1.0
1274,350,1845,,,,201706,201808,1.0,2.0,2.0
1275,1846,,,,,201701,201701,,1.0,1.0
1278,1549,1071,1847,376,613,201210,201610,,,2.0
1279,1548,594,1339,,,201509,201807,1.0,2.0,2.0
1280,1849,264,1850,1850,,201409,201611,,,1.0
1281,47,332,,,,201706,201811,1.0,2.0,2.0
1283,1851,,,,,201705,201705,,1.0,1.0
1284,1853,117,848,548,,201408,201811,1.0,1.0,2.0
1285,314,314,314,,,201706,201810,2.0,3.0,3.0
1286,1805,1854,,,,201508,201709,,1.0,1.0
1287,1856,1856,1259,1857,,201202,201705,,1.0,1.0
1288,289,290,264,,,201210,201702,,1.0,1.0
1289,1858,1859,363,363,1860,201108,201805,1.0,1.0,2.0
1291,136,242,,,,201501,201706,,1.0,1.0
1292,1343,1343,1343,,,201704,201802,1.0,3.0,3.0
1294,1441,612,558,,,201507,201808,1.0,2.0,2.0
1295,564,,,,,201712,201712,,1.0,1.0
1296,54,1866,,,,201408,201607,,,1.0
1297,27,,,,,201509,201509,,,
1298,804,1870,264,,,201009,201808,2.0,2.0,2.0
1299,1871,1872,,,,201701,201708,,2.0,2.0
1300,1343,1873,1874,,,201508,201809,1.0,2.0,2.0
1301,26,1875,1876,,,201505,201803,1.0,1.0,1.0
1302,207,,,,,201807,201807,1.0,1.0,1.0
1303,316,,,,,201806,201806,1.0,1.0,1.0
1304,375,241,1878,,,201608,201807,1.0,2.0,3.0
1305,5,,,,,201809,201809,1.0,1.0,1.0
1306,1074,,,,,201806,201806,1.0,1.0,1.0
1307,57,,,,,201806,201806,1.0,1.0,1.0
1310,1281,332,47,333,1884,201306,201709,,1.0,2.0
1311,740,740,,,,201603,201707,,1.0,2.0
1313,41,1807,1886,1887,,201207,201807,1.0,1.0,1.0
1315,1888,,,,,201606,201606,,,1.0
1316,26,,,,,201702,201702,,1.0,1.0
1317,1889,842,842,1890,1249,201506,201811,1.0,3.0,5.0
1319,800,,,,,201806,201806,1.0,1.0,1.0
1320,494,1892,1258,,,201207,201806,1.0,1.0,1.0
1321,1894,1895,,,,201706,201806,1.0,2.0,2.0
1322,800,740,,,,201706,201808,1.0,2.0,2.0
1325,89,350,,,,201707,201808,1.0,2.0,2.0
1326,1898,,,,,201502,201502,,,
1328,740,740,740,1899,,200701,201607,,,1.0
1331,316,,,,,201808,201808,1.0,1.0,1.0
1332,1900,,,,,201808,201808,1.0,1.0,1.0
1333,1380,,,,,201705,201705,,1.0,1.0
1335,1114,1158,,,,201806,201809,2.0,2.0,2.0
1336,26,,,,,201708,201708,,1.0,1.0
1337,1903,,,,,201009,201009,,,
1339,740,1811,1811,1905,,201011,201601,,,1.0
1340,1906,57,,,,201806,201807,2.0,2.0,2.0
1341,1907,1908,1909,,,201206,201602,,,1.0
1343,1910,,,,,201508,201508,,,
1344,1911,488,,,,201409,201703,,1.0,1.0
1345,740,740,,,,200810,201110,,,
1346,1912,1912,1912,,,201311,201507,,,
1347,47,1607,1913,1914,,200901,201712,,1.0,1.0
1348,47,,,,,201805,201805,1.0,1.0,1.0
1351,26,26,1554,,,201002,201701,,1.0,2.0
1352,20,21,21,21,,201607,201812,1.0,3.0,4.0
1353,324,,,,,200707,200707,,,
1354,1303,796,1304,,,201506,201701,,1.0,2.0
1356,231,1258,,,,199002,201708,,1.0,1.0
1357,260,253,231,257,245,200612,201801,1.0,2.0,2.0
1358,385,1204,,,,201606,201806,1.0,1.0,2.0
1360,350,1336,,,,201401,201808,1.0,1.0,1.0
1362,579,579,762,,,201506,201807,2.0,2.0,2.0
1363,47,,,,,200702,200702,,,
1364,900,1916,1917,1918,1919,200901,201803,1.0,2.0,2.0
1365,1731,1517,570,,,201503,201808,1.0,1.0,2.0
1367,421,1922,41,1923,1747,201307,201811,2.0,3.0,4.0
1368,207,207,1614,26,207,201607,201805,1.0,4.0,6.0
1369,726,35,35,1724,,201005,201703,,1.0,1.0
1370,26,26,1925,,,201407,201507,,,
1371,1926,1926,1926,1926,225,200604,201711,,1.0,1.0
1372,26,26,1554,,,201002,201701,,1.0,2.0
1373,1717,186,1717,,,201606,201810,1.0,2.0,3.0
1374,740,850,740,740,1928,201006,201508,,,
1375,4,4,,,,201408,201803,1.0,1.0,1.0
1377,709,1929,1930,41,,201007,201511,,,
1379,1931,,,,,201802,201802,1.0,1.0,1.0
1380,726,305,1932,1933,1933,201306,201808,2.0,2.0,3.0
1381,1793,215,,,,201503,201808,1.0,1.0,1.0
1382,1819,713,,,,200801,201211,,,
1383,944,1298,1934,1934,740,200910,201811,1.0,1.0,2.0
1384,1607,1420,1647,,,201506,201706,,1.0,2.0
1385,47,47,1450,1529,333,201309,201711,,2.0,3.0
1386,1935,1935,26,26,1316,201706,201811,2.0,5.0,5.0
1387,1936,305,,,,201709,201802,1.0,2.0,2.0
1388,1912,1912,1912,,,201311,201507,,,
1389,1711,1711,1937,1937,740,200008,201802,1.0,2.0,2.0
1390,1812,1812,1812,780,439,201007,201807,1.0,1.0,2.0
1391,1941,944,439,960,944,200604,201511,,,
1392,316,1942,,,,201607,201707,,1.0,2.0
1393,439,332,27,,,201306,201812,1.0,2.0,2.0
1394,855,859,,,,201801,201805,2.0,2.0,2.0
1395,385,1204,,,,201606,201806,1.0,1.0,2.0
1396,260,253,231,257,258,200612,201801,1.0,2.0,2.0
1398,20,21,21,21,,201607,201812,1.0,3.0,4.0
1399,1343,1343,1343,,,201704,201802,1.0,3.0,3.0
1400,1380,,,,,201705,201705,,1.0,1.0
1401,740,1811,1811,1905,,201011,201601,,,1.0
1403,740,1943,,,,200603,200710,,,
1404,1504,,,,,201108,201108,,,
1405,27,,,,,201709,201709,,1.0,1.0
1406,1387,1386,,,,200008,201810,1.0,1.0,1.0
1407,1303,796,1304,,,201506,201701,,1.0,2.0
1408,260,253,231,257,245,200612,201801,1.0,2.0,2.0
1409,1805,1854,,,,201508,201709,,1.0,1.0
1410,350,1336,,,,201401,201808,1.0,1.0,1.0
1411,260,253,231,257,258,200612,201801,1.0,2.0,2.0
1412,855,859,,,,201801,201805,2.0,2.0,2.0
1413,289,290,264,,,201210,201702,,1.0,1.0
1415,1060,1947,1833,1948,,201406,201707,,1.0,2.0
1416,1950,1951,,,,201710,201807,1.0,2.0,2.0
1418,1955,1954,1954,,,201008,201611,,,1.0
1419,1958,1957,,,,201404,201505,,,
1420,1959,1076,1960,,,201309,201801,1.0,1.0,1.0
1421,516,1372,1962,1963,1964,201004,201709,,1.0,3.0
1422,1958,1957,,,,201404,201505,,,
1423,516,1372,1962,1963,1964,201004,201709,,1.0,3.0
1424,1955,1954,1954,,,201008,201611,,,1.0
1425,1958,1957,,,,201404,201505,,,
1426,1060,1947,1833,1948,,201406,201707,,1.0,2.0
1428,1969,1970,1970,1971,,201407,201812,1.0,3.0,3.0
1430,1975,1976,1977,,,200102,200707,,,
1431,1629,1979,,,,201609,201806,1.0,1.0,2.0
1432,1981,1982,,,,201701,201804,1.0,2.0,2.0
1436,1509,,,,,201810,201810,1.0,1.0,1.0
1437,1992,1993,,,,201703,201805,1.0,2.0,2.0
1438,1995,1886,,,,201607,201802,1.0,1.0,2.0
1441,1192,,,,,201411,201411,,,
1443,2003,2004,2004,,,201406,201808,1.0,1.0,1.0
1444,740,2007,,,,201509,201707,,1.0,1.0
1445,1548,1179,2012,2011,2013,201606,201805,1.0,5.0,6.0
1446,1988,2014,,,,201702,201811,1.0,2.0,2.0
1453,2027,2028,2029,2030,,201306,201810,2.0,2.0,3.0
1455,2033,2034,2034,,,201201,201609,,,1.0
1456,2037,264,2038,,,201407,201701,,1.0,1.0
1457,2039,2040,,,,201704,201802,1.0,2.0,2.0
1458,1996,2041,2042,,,201702,201806,1.0,3.0,3.0
1459,1922,2045,,,,201610,201808,1.0,1.0,2.0
1460,2048,2049,2049,2046,,201305,201606,,,2.0
1462,2052,2054,2055,2056,2057,201206,201802,1.0,2.0,3.0
1463,2061,726,,,,201706,201806,1.0,2.0,2.0
1465,1192,,,,,201609,201609,,,1.0
1468,2069,,,,,201810,201810,1.0,1.0,1.0
1470,709,,,,,201807,201807,1.0,1.0,1.0
1471,2072,749,268,,,201407,201806,1.0,1.0,1.0
1475,2077,,,,,201508,201508,,,
1476,2080,2081,,,,201209,201809,1.0,1.0,1.0
