user_id,associate degree,bachelor degree,master's degree,others,phd
1173,,top1000tr,,,
1174,,,top1000tr,top1000tr,
1175,,,,top30tr,top1000tr
1176,,,,top1000tr,
1177,,top1000tr,top1000tr,others,
1178,top50tr,others,,top1000tr,
1179,,top1000tr,top30tr,,
1180,,top1000tr,,,
1182,,top1000tr,,,
1183,,top1000tr,,,
1184,,top1000tr,,,
1185,,top1000tr,,,
1186,,,,top1000tr,
1187,,others,,others,top1000tr
1188,,others,,others,top1000tr
1189,,top1000tr,,top30tr,
1190,,top1000tr,,others,
1191,,top1000tr,,,
1192,,,,top1000tr,
1193,,,,others,
1195,,others,,,
1196,,,,top1000tr,
1197,,,,top1000tr,
1198,,top1000tr,,,
1199,,top1000tr,top30tr,others,
1200,,top1000tr,,,
1201,,top1000tr,,top30tr,
1202,,top1000tr,,others,
1203,,top1000tr,,,
1204,,others,,,
1205,,top1000tr,,,
1206,,top1000tr,,,
1207,,,,top1000tr,
1208,,top1000tr,,,
1209,,,,top1000tr,
1210,,top1000tr,,,
1211,,top1000tr,,,
1212,,,,top30tr,
1213,,,,top1000tr,
1214,,top1000tr,,,
1215,,top1000tr,,,
1216,,top1000tr,,,
1217,,top1000tr,,,
1219,,,,top1000tr,
1221,,top1000tr,,,
1222,,top1000tr,,,
1223,,top1000tr,,,
1224,,,,top1000tr,
1225,,top1000tr,,,
1226,,,,top1000tr,
1227,,,,others,
1228,,top1000tr,,,
1229,,,,top1000tr,
1230,,top1000tr,top1000tr,others,
1231,,top1000tr,,,
1232,,,,top1000tr,
1233,,others,others,,
1234,,top1000tr,top1000tr,,
1236,,top1000tr,,,
1237,,top1000tr,others,,
1238,,top1000tr,top1000tr,,
1239,,,,top1000tr,
1240,,top1000tr,,,
1241,,,,top1000tr,
1242,top30tr,top1000tr,,others,
1244,,top1000tr,,,
1245,,top1000tr,,,
1246,,top1000tr,top1000tr,,
1247,,top30tr,top1000tr,,
1248,,,,top1000tr,
1249,,top1000tr,top1000tr,,
1250,,others,,others,
1251,,others,,,
1252,,top1000tr,others,,
1253,,top1000tr,,,
1254,,,,top1000tr,
1255,,top1000tr,,,
1256,,top1000tr,,,
1257,,top1000tr,others,,
1258,,top1000tr,,,
1259,,top1000tr,top1000tr,,
1260,,top30tr,others,,
1261,,others,,,
1262,,others,,,
1263,,top1000tr,,others,
1264,top1000tr,,others,top30tr,
1265,,top1000tr,,,
1266,,top1000tr,top1000tr,,
1267,,top1000tr,,,
1268,,top1000tr,,,
1269,,top1000tr,,,
1270,,top1000tr,,top30tr,
1271,,top1000tr,,,
1272,,top1000tr,,,
1273,,top1000tr,,,
1274,,top1000tr,,others,
1275,,top1000tr,top1000tr,,
1276,,top1000tr,,,
1277,,top1000tr,,,
1278,,top1000tr,,,
1279,top30tr,top1000tr,,others,
1280,,,,top30tr,
1281,,,,top1000tr,
1282,,top1000tr,,,
1283,,top1000tr,others,,
1284,,top1000tr,,top30tr,
1285,,top1000tr,,,
1286,,,top1000tr,,
1287,top1000tr,top30tr,,,
1288,,top1000tr,,,
1289,,top1000tr,,,
1290,,top1000tr,,,
1291,,others,,,
1292,,,,top1000tr,
1293,,top1000tr,top1000tr,,
1294,,others,,top1000tr,
1295,,,,others,
1296,,,,top1000tr,
1297,,top30tr,,,
1298,,,top1000tr,,
1300,others,top1000tr,,others,
1301,top1000tr,top1000tr,,,
1302,,top1000tr,,,
1303,,top1000tr,top1000tr,,
1304,,,others,,
1305,,top1000tr,,others,
1306,,top1000tr,,,
1307,,top1000tr,others,,
1308,,top1000tr,top1000tr,,
1309,,top1000tr,,,
1310,,,,top1000tr,
1311,,top1000tr,top30tr,,
1312,,top1000tr,,top30tr,
1313,,,,top1000tr,
1314,,others,,,
1315,,top1000tr,,,
1316,,top1000tr,,,
1317,,top1000tr,,others,
1318,,top1000tr,,,
1319,,top1000tr,,,
1320,others,top1000tr,,top30tr,
1321,top30tr,,,top1000tr,
1322,,top1000tr,,,
1324,,top1000tr,,,
1325,,,top1000tr,,
1326,top30tr,,top1000tr,top30tr,
1327,,top1000tr,,,
1328,,,,top1000tr,
1329,,top1000tr,,,
1330,,top1000tr,,,
1331,,,top1000tr,top1000tr,
1332,,top1000tr,top1000tr,,
1333,,top1000tr,,,
1334,,top30tr,,,
1335,,top1000tr,top1000tr,,
1336,,,top1000tr,,
1337,,top1000tr,,,
1338,,top1000tr,,top30tr,
1339,,,,top1000tr,
1340,,top1000tr,,,
1341,,,,top30tr,
1342,,,,top1000tr,
1343,,,,top1000tr,
1344,,top1000tr,,,
1345,,,,top1000tr,
1346,,,,top1000tr,
1347,top1000tr,top30tr,others,,
1349,,top1000tr,,,
1350,,top1000tr,,,
1351,,top1000tr,,,
1352,,,,top1000tr,
1353,,,,others,
1354,,top1000tr,,,
1355,,top30tr,,,
1357,,top1000tr,top1000tr,,
1358,,,,top1000tr,
1359,,,,top30tr,
1361,,top1000tr,,,
1362,,top1000tr,,top30tr,
1364,,,top1000tr,top1000tr,
1365,,top1000tr,top30tr,,
1366,,,top1000tr,,
1367,,top1000tr,top1000tr,,
1368,,top1000tr,,,
1369,,top1000tr,,,
1370,,top1000tr,,,
1371,top30tr,top1000tr,others,,
1372,,top1000tr,,,
1373,,,,top1000tr,
1374,,,others,top1000tr,
1375,,top1000tr,,,
1376,,,top1000tr,,
1377,,,others,others,
1378,,top1000tr,others,,
1379,,top1000tr,others,,
1381,,,,top1000tr,
1383,,top1000tr,,,
1384,,,,top1000tr,
1386,,top1000tr,top1000tr,,
1387,,top1000tr,,others,
1388,,,,top1000tr,
1389,,top1000tr,,others,
1392,,top1000tr,,,
1393,,,,top1000tr,
1394,,top1000tr,,,
1395,,,,top1000tr,
1396,,top1000tr,top1000tr,,
1397,,,,top30tr,
1398,,,,top1000tr,
1399,,,,top1000tr,
1400,,top1000tr,,,
1401,,,,top1000tr,
1402,,,top1000tr,,
1403,,,,top1000tr,
1404,,top1000tr,,,
1405,,,,top1000tr,
1406,top1000tr,,others,top30tr,
1407,,top1000tr,,,
1408,,top1000tr,top1000tr,,
1409,,,top1000tr,,
1411,,top1000tr,top1000tr,,
1412,,top1000tr,,,
1413,,top1000tr,,,
1414,,,,top30tr,
1416,,others,,,
1417,,others,,,
1418,others,others,,,
1419,top50tr,top1000tr,others,,
1420,,others,,,
1421,,top30tr,others,top1000tr,
1422,top50tr,top1000tr,others,,
1423,,top30tr,others,top1000tr,
1424,others,others,,,
1425,top50tr,top1000tr,others,,
1427,,others,,,
1429,,,,others,
1430,,top30tr,others,top30tr,top30tr
1431,others,,,,
1432,,others,,,
1433,others,,,,
1434,others,,,,
1435,,,top50tr,,
1436,,others,,top30tr,
1437,,others,,,
1439,,others,,,
1441,,top30tr,,,
1442,,others,others,,
1443,,,others,,
1444,,others,others,,
1445,others,,,top30tr,
1446,,others,,,
1447,,others,,,
1448,,others,,,
1449,,others,,top30tr,
1450,,others,,others,
1451,,others,,top30tr,
1452,,others,,,
1454,,others,,,
1455,,others,,,
1456,,,,others,
1457,top30tr,others,,,
1458,others,,,others,
1459,,others,,,
1460,,others,,,
1461,,others,,,
1462,,others,,,
1463,,others,others,,
1464,,others,,,
1465,others,,,,
1466,,others,,,
1468,,others,,,
1469,,,,top30tr,
1470,,,,others,
1471,,others,,,
1472,,others,,,
1473,top30tr,others,,,
1475,,others,,,
1476,,top30tr,others,,
1477,,,,others,
1478,,others,,,
1480,,,,others,
1482,,,,top30tr,
1483,others,,,,
1484,,others,,,
1485,top30tr,top30tr,,,
1486,,others,,,
1487,,others,,top30tr,
1488,,,,others,
1489,,others,,,
1491,others,others,,,
1493,others,others,,,
1497,,others,,,
1498,others,others,,,
1499,,others,others,,
1500,top30tr,others,,,
1501,others,,,,
1502,others,others,,,
1503,others,others,others,others,
1504,,others,,top30tr,
1506,top30tr,others,,others,
1507,,others,others,,
1508,,,others,,
1509,,,,others,
1510,,,others,others,
1511,,top30tr,others,,
1512,,,others,,
1513,,,others,top30tr,
1514,,others,,,
1515,top30tr,others,others,,
1516,others,,,,
1517,top30tr,top30tr,others,,
1519,others,others,others,others,
1520,,,others,,
1521,others,,,,
1522,others,others,,,
1523,others,others,,,
1524,,others,,,
1525,,top30tr,others,top30tr,top30tr
1526,,others,,,
1527,,others,,,
1528,others,,,others,
1529,others,,,,
1530,,,others,,
1531,,,,others,
1532,top30tr,others,,,
1533,,others,,,
1534,,others,,top1000tr,
1535,,top30tr,others,,
1536,,others,,,
1537,,others,,,
1538,,others,,,
1539,others,others,others,others,
1541,,,,others,
1542,,others,,,
1543,top30tr,top30tr,others,others,
1544,,others,,top30tr,
1545,,others,,,
1546,,others,,,
1547,,others,,,
1548,,others,,,
1549,,others,others,others,
1550,others,,,,
1551,others,others,,,
1552,others,others,,,
1553,top30tr,top30tr,others,others,
1555,,others,,,
1556,,,,others,
1558,,others,,,
1559,top30tr,others,,others,
1560,others,others,others,others,
1561,others,others,,,
1562,,others,,top30tr,
1564,,,others,,
1565,,others,others,,
1566,,others,,others,
1567,,others,,,
1568,others,others,,,
1569,,others,,,
1570,,,others,,
1571,others,,,others,
1572,others,others,,,
1573,,others,others,,
1574,,others,,,
1575,,top50tr,,,
1576,top30tr,top30tr,others,,
1577,,others,,,
1578,,top1000tr,,,
1579,,others,,others,
1580,,others,,,
1581,top30tr,others,,,
1582,,others,,,
1583,,others,,,
1584,,others,,,
1585,,others,,,
1586,,top30tr,,,
1587,others,,,,
1588,,others,,others,
1589,others,,,top30tr,
1590,others,others,,,
1591,others,top30tr,,,
1592,,others,top30tr,,
1593,,,others,,
1594,,others,,,
1596,,others,,,
1598,,others,top50tr,,
1599,others,,,,
1601,top30tr,others,,top1000tr,
1602,,others,,,
1603,,others,,,
1604,,others,,,
1605,others,top30tr,,,
1606,,others,,,
1607,,others,,others,
1609,,others,,,
1610,,others,,,
1611,,others,,,
1612,,others,,,
1613,others,top30tr,others,,
1615,others,,,,
1616,,,,others,
1617,,,,others,
1618,others,,,,
1619,,others,others,,
1620,,others,,top1000tr,
1621,others,top1000tr,,,
1622,,others,,,
1623,,others,,,
1624,,,others,,
1625,others,top30tr,others,,
1626,,others,,,
1627,others,top30tr,,,
1628,,top1000tr,others,,
1629,others,others,,top30tr,
1631,,,others,,
1632,others,others,,,
1633,others,,,top30tr,
1635,,others,,,
1636,others,top30tr,,,
1637,others,,,,
1638,others,,,top1000tr,
1639,,others,,,
1640,,,,others,
1641,,others,,,
1642,others,,,,
1643,,others,,,
1644,,,,others,
1645,others,others,,,
1647,,others,,,
1648,,others,,,
1650,,others,,,
1651,others,top30tr,,,
1652,top30tr,others,top1000tr,,
1654,,top30tr,,others,
1655,,,,others,
1656,others,others,,,
1658,,others,,,
1659,,others,,,
1660,,others,top30tr,top30tr,
1661,others,top50tr,,,
1662,,others,,,
1663,,others,others,others,
1664,,others,,,
1665,,others,,,
1666,,others,others,others,
1668,,others,,,
1669,,others,,,
1670,,others,others,,
1671,others,top30tr,,top30tr,
1672,,others,,,
1673,others,,,,
1674,,top30tr,others,,
1675,,others,,others,
1676,,others,,,
1678,top30tr,others,,,
1679,top30tr,others,,,
1680,,others,top30tr,,
1681,top30tr,others,,,
1682,others,,,,
1684,,,others,,
1685,,others,,,
1686,,others,,,
1687,,others,,,
1688,,others,,top30tr,
1689,,top30tr,,,
1690,,others,,,
1691,,others,,,
1692,others,others,,,
1693,others,others,,,
1694,,others,,,
1695,others,,,others,
1696,others,,,,
1697,,others,,,
1698,others,,,,
1699,others,others,,,
1700,,others,,,
1701,,others,,,
1702,,others,,,
1703,,,others,,
1704,others,top30tr,,,
1705,others,top30tr,,,
1707,others,top30tr,,,
1708,,others,,,
1709,,top30tr,,,
1710,,,others,,
1711,,top30tr,,,
1712,,others,,,
1714,others,,,others,
1715,top30tr,others,,,
1716,,others,,,
1717,,,top1000tr,others,
1718,,others,,,
1719,,others,,,
1721,others,,,top30tr,
1722,,others,,,
1724,,others,others,,
1726,,others,,,
1728,,others,,,
1729,,,,others,
1730,,,,top30tr,
1731,others,,,,
1732,,,,others,
1733,,others,,,
1734,others,top30tr,,,
1735,others,,,others,
1736,others,top30tr,,,
1738,,others,,,
1739,,others,,,
1740,,,,others,
1741,,others,,,
1742,,,,others,
1743,,others,others,,
1744,,others,,,
1746,,others,,top30tr,
1747,,,,others,
1748,others,,,,
1749,top30tr,top30tr,others,,
1750,,others,,,
1753,,others,,,
1755,,others,,,
1756,,,,others,
1757,others,,,,
1759,,others,,,
1760,,others,,,
1761,,,,others,
1762,,others,,,
1764,,,,others,
1765,,top50tr,,,
1766,,others,,,
1767,,others,,,
1768,,top30tr,,,
1769,top30tr,,,,
1770,others,,,others,
1771,top30tr,top30tr,,top30tr,
1772,,others,others,,
1773,,,others,others,
1774,others,others,,,
1776,others,others,,,
1777,others,top30tr,,,
1778,,others,others,,
1779,,top30tr,,others,
1780,others,,,,
1781,,,,top30tr,
1782,,,,top30tr,
1784,,top50tr,,,
1785,,top30tr,others,,
1790,,others,,,
1791,top30tr,others,,others,
1792,,,,top50tr,
1793,,,,others,
1794,others,others,,,
1795,,,,others,
1796,,others,,,
1797,,top50tr,others,,
1798,,,others,,
1799,others,others,,others,
1800,,others,,,
1801,,others,others,,
1802,,,others,top30tr,
1803,,,,others,
1804,,,others,top30tr,
1806,,,others,,
1807,others,others,,others,
1808,,others,,top30tr,
1809,others,top30tr,,,
1810,others,top30tr,others,,
1811,,others,,,
1812,,others,,,
1813,,top30tr,others,,
1814,,others,,,
1815,others,top30tr,,,
1816,,top1000tr,others,,
1820,,,,others,
1821,,others,,top30tr,
1822,others,others,,,
1823,,top30tr,others,,
1824,top30tr,others,top1000tr,,
1826,,others,,,
1827,others,others,,,
1828,others,,,others,
1829,top30tr,,,,
1830,,others,,,
1831,top30tr,others,,,
1832,top30tr,top30tr,others,,
1833,,others,,,
1834,,others,others,,
1835,,,,others,
1836,,others,,,
1837,,others,,,
1838,others,top30tr,,,
1839,,,,top30tr,
1840,,,,top30tr,
1841,,others,,,
1842,,others,,,
1843,,others,,,
1844,,others,,,
1845,top30tr,,,,
1846,,others,,,
1847,,others,,,
1848,top30tr,top30tr,,top30tr,
1849,others,others,,,
1851,,others,,,
1853,others,others,,,
1854,,others,,,
1855,others,,,others,
1856,,others,others,,
1857,,top30tr,,,
1858,others,,others,,
1859,,others,,,
1860,,top50tr,others,,
1861,,others,,,
1863,,others,,,
1864,,others,others,others,
1866,,,,others,
1867,,others,others,,
1868,,others,,others,
1869,,others,,,
1870,top30tr,top30tr,others,,
1871,others,others,,,
1872,,others,,,
1874,others,,,,
1876,,others,,,
1878,,others,,,
1879,,others,,,
1881,,others,,,
1882,others,,,,
1883,,others,,,
1884,,others,,,
1885,,others,,,
1886,,others,,,
1887,,,,others,
1888,,others,,,
1889,,others,,,
1890,,,,others,
1891,,others,,,
1892,others,others,,,
1893,,others,,,
1894,top30tr,,,others,
1895,,,,others,
1896,,,others,others,
1897,,,top30tr,top30tr,
1898,,others,,,
1899,,others,,,
1900,,others,,,
1901,,,others,,
1902,,,,others,
1903,top30tr,others,,others,
1904,,top30tr,,,
1905,,others,,,
1908,others,top30tr,,,
1909,,others,,,
1910,,others,,,
1912,others,,,,
1913,,others,,,
1914,others,others,,,
1915,,others,,,
1916,,,,others,
1917,top50tr,others,,,
1918,,,,others,
1920,,others,,others,
1922,,others,top30tr,others,
1923,,others,,,
1924,others,,,,
1925,top30tr,others,,,
1926,,others,,others,
1927,,others,top1000tr,,
1928,others,others,others,others,
1930,,others,,,
1931,,others,,,
1932,top1000tr,others,,,
1933,,others,others,,
1934,,,,others,
1935,,others,,,
1936,,others,top30tr,,
1938,,others,,,
1939,,others,,,
1941,,,others,top30tr,
1943,,others,,,
1944,,,others,top30tr,
1945,,others,,,
1946,,others,,,
1947,,others,,,
1948,,others,,,
1949,,,,others,
1950,,others,,,
1951,,others,,,
1952,,others,,,
1954,,others,,,
1955,,top30tr,others,,
1956,,top30tr,others,,
1957,,others,,,
1958,,others,,,others
1959,,others,,,
1960,,others,others,,others
1961,,others,,,
1964,,others,,,
1966,,,,others,
1967,,others,others,,
1968,,others,,,
1969,,others,,,
1970,,,others,top30tr,
1971,,others,,,
1972,,others,,,
1973,,top30tr,,,
1974,,others,,,
1975,others,,,,
1976,,others,others,,
1977,others,,,,
1978,,others,,,
1979,,others,,,
1980,,,,others,
1981,others,others,,,
1982,,top30tr,others,,
1983,others,,,others,
1984,top30tr,others,,,
1985,,others,,,
1986,,,,others,
1987,others,top30tr,,top30tr,
1988,,,,others,
1989,,others,,,
1990,,others,,,
1991,others,others,,,
1992,,others,top30tr,,
1993,,others,,,
1994,,,,others,
1995,,others,,top1000tr,
1996,,,,others,
1997,,others,,,
1998,others,top1000tr,,top30tr,
1999,,others,,,
2000,,,,others,
2001,,others,,,
2002,,,,others,
2003,others,top30tr,,,
2004,,others,,,
2005,,others,others,,
2006,top30tr,top30tr,others,,
2008,,others,,,
2009,,,,others,
2010,top30tr,top30tr,,,
2011,top30tr,others,,,
2013,others,,,,
2014,,others,,top30tr,
2015,,others,top30tr,,
2016,,others,,,
2017,others,,,,
2018,,others,,,
2019,,others,,,
2020,,,others,,
2021,,others,,,
2022,,,others,top1000tr,
2023,,top30tr,others,others,
2024,others,top30tr,,,
2025,,others,,,
2026,,others,,others,
2027,,others,,,
2028,others,top30tr,,others,
2029,,,,others,
2030,,others,,,
2031,,others,others,,
2032,,others,others,top30tr,
2033,,others,,,
2034,,others,,others,
2035,,others,,,
2036,others,,,,
2037,,others,,,
2038,,others,,,
2039,,,others,others,
2040,,,others,,
2042,,,others,,
2043,,top30tr,,others,
2044,,others,top1000tr,others,
2045,,others,others,,
2046,,others,,,
2047,,others,,others,
2048,others,,,,
2049,,others,others,,
2050,,others,top30tr,top30tr,
2051,,top50tr,others,top30tr,
2053,others,others,,,
2054,top1000tr,others,,others,
2055,others,others,,,
2056,,others,others,,
2057,,,others,,
2058,others,,,,
2059,others,top30tr,,,
2060,,,,others,
2062,,others,,,
2063,,others,,,
2064,,others,others,,
2065,,others,others,,
2066,,,,others,
2067,,others,,,
2068,,,,others,
2069,,top30tr,top50tr,,
2070,,others,,,
2071,,others,others,others,
2073,,top30tr,others,top1000tr,
2074,,top50tr,others,,
2075,top30tr,others,,,
2076,,top30tr,,,
2077,,others,,,
2078,others,,,,
2080,,top30tr,,others,
2081,,top30tr,,others,
2082,,,,others,
2083,others,top30tr,,,
2084,top30tr,top30tr,top1000tr,,
2085,,,others,,
2086,,,,others,
2087,,,,top30tr,
2088,,top50tr,others,,
2089,,,others,,others
2090,others,,,others,
2092,,others,,,
2093,,top30tr,others,,
2094,,top30tr,others,others,
2095,,,others,,others
2096,,,,others,
2097,,others,,,
2098,,top50tr,others,,
2099,,,others,,
2100,,others,others,,
2101,,,,others,
2102,,,,top30tr,
2103,,,others,top30tr,
2104,,,others,top30tr,
2106,,,others,others,
2107,,top30tr,,,
2108,others,others,,,
2109,others,,,,
2110,,others,,,
2111,,others,others,top30tr,
2113,,others,,,
2114,others,others,others,others,
2116,others,others,,,
2117,,others,,,
2118,,,,others,
2119,,others,top30tr,,
2120,,others,others,,
2122,others,top30tr,,,
2123,,,,others,
2124,others,,,others,
2125,,others,others,,
2126,,others,others,,
2127,,others,,,
2128,,,others,,others
2129,,,others,top30tr,
2130,,top30tr,,others,
2131,,,others,,
2132,others,others,others,others,
2133,,,,top30tr,
2134,,top30tr,,,
2135,,,,others,
2136,,,,others,
2137,,others,,,
2138,others,,,,
2139,,others,others,,
2140,others,others,others,others,
2141,,top30tr,others,top1000tr,
2143,,,others,top30tr,
2144,others,others,,,
2145,,others,,,
2146,,others,,,
2147,top30tr,others,,others,
2148,,others,,,
2149,,others,,,
2150,,others,,,
2151,,others,,,
2152,,others,,,
2153,,,,others,
2154,,,others,others,
2155,,others,,others,
2156,,,others,top30tr,
2157,,,others,,
2158,,top30tr,others,,
2159,,others,others,top30tr,
2160,,others,,,
2162,,others,,top30tr,
2163,,others,others,,
2164,top30tr,others,,others,
2166,,others,,,
2167,,others,,,
2168,,,,others,
2170,others,top30tr,,,
2171,,top30tr,others,,
2172,top30tr,others,others,,
2173,,,,others,
2174,,,,others,
2175,,,others,,
2176,,others,,,
2177,others,,,,
2178,,,,others,
2179,,others,,,
2180,others,others,others,others,
2181,,,,others,
2182,,,others,,
2183,,others,,,
2184,,others,,,
2185,,others,,,
2186,,others,,,
2187,others,others,others,,
2188,,others,,,
2189,,others,,others,
2190,,others,,,
2191,,,,others,
2192,top30tr,others,,,
2193,,others,,,
2194,,others,,,
2195,others,others,,,
2196,,others,others,,
2197,,others,,,
2198,others,others,top30tr,,
2199,,others,,,
2200,,others,others,,
2201,,,others,others,
2202,,others,,,
2203,others,,,,
2204,others,others,,,
2205,,others,,,
2206,,others,,others,
2208,others,,,,
2209,,others,,,
2211,,others,,,
2212,,,,others,
2213,,top30tr,,,
2214,,others,,,
2215,,others,,,
2217,,others,,,
2218,others,others,,others,
2220,top50tr,top1000tr,others,,
2221,,,,others,
2223,,,others,others,
2224,,others,,,
2226,others,top30tr,,,
2227,,,,others,
2228,others,others,,others,
2229,others,,,,
2231,,,,others,
2232,,,,others,
2233,,,,others,
2234,,others,,,
2235,,others,others,others,
2236,,others,,,
2237,,others,,,
2238,,,,others,
2239,,others,,,
2240,others,,,others,
2241,,others,,,
2243,,,,others,
2244,,,,others,
2245,,top30tr,,others,
2246,,top30tr,,,
2247,,,,others,
2248,,,,others,
2250,,,top50tr,,
2251,,others,others,,others
2252,,,others,,
2254,,top30tr,others,top30tr,
2255,,others,,,
2256,,others,,,
2257,,top30tr,others,,
2258,,,others,,
2259,,others,,,
2260,,others,top30tr,others,
2261,,,others,others,
2262,,others,others,top30tr,
2263,,,,others,
2264,others,others,,,
2265,top30tr,others,,,
2266,,top30tr,others,,
2267,,,others,,
2268,,,others,,
2270,,top30tr,others,top30tr,
2271,others,others,,,
2272,,top30tr,top1000tr,,
2273,,,others,others,
2275,,,others,,
2277,,,others,,
2278,,,others,top1000tr,
2279,,,,others,
2280,,,,others,
2281,,,,others,
2282,,others,top50tr,,
2283,,top1000tr,,,
2284,,,others,,
2285,,top30tr,others,top30tr,
2287,,others,,,
2288,,,,others,
2289,,others,,,
2290,top50tr,top1000tr,others,,
2291,,others,,,
2292,top50tr,top1000tr,others,,
2294,,others,,,
2295,,others,,top30tr,
2296,,,others,,
2298,,others,,,
2299,others,,,,
2300,,others,,,
2301,,top30tr,,,
2302,,others,,,
2303,,others,,,
2304,top30tr,others,others,top1000tr,
2305,,,,others,
2307,,others,,,
2308,,,,others,
2309,,others,,,
2310,,others,,top30tr,
2311,,others,,,
2313,,others,,,
2314,,,,others,
2315,top30tr,others,,,
2316,,others,others,,
2319,,others,,,
2320,others,top30tr,,,
2321,top30tr,others,,,
2322,others,,,,
2323,,others,,,
2324,,others,,,
2326,,top30tr,others,,
2327,,others,,,
2329,,top1000tr,others,,
2330,,others,,,
2331,,others,,,
2332,others,,,,
2333,,others,,,
2334,,others,,others,
2335,,others,,,
2338,,others,,,
2339,,others,,,
2340,,others,,,
2341,,others,,,
2342,,,others,others,
2343,,others,,,
2344,,,,others,
2345,,others,,,
2346,top30tr,others,others,others,
2348,,others,,,
2350,,others,,top30tr,
2351,,top30tr,others,,
2352,,others,others,,
2355,,top30tr,others,top30tr,
2356,,others,,,
2357,,,,others,
2358,,others,top30tr,top30tr,
2359,,,,top30tr,
2360,,,,others,
2361,,others,others,,
2362,,top50tr,others,,
2363,,,,top30tr,
2364,,top30tr,others,,
2365,,,others,,
2366,,others,others,,
2367,,,,others,
2368,,top30tr,others,,
